CSV_Age,Day_mth_year_cat,Pet_ageMonths,AnimalID,AnimalType,Breed,Color,DateTime,ID,Pet_Name,Outcome_Subtype,Outcome_Type,Pet_Sex
2,months,2.00,A671391,Dog,German Shepherd Mix,Brown/White,27/1/2014 17:47,,Riker,,Adoption,Neutered Male
5,months,5.00,A673976,Dog,Siberian Husky/Labrador Retriever,White/Brown,21/3/2014 19:32,,Jasper,,Adoption,Neutered Male
3,months,3.00,A708513,Dog,Dachshund Mix,White/Brown,1/8/2015 18:42,,,,Adoption,Spayed Female
5,months,5.00,A712338,Dog,Harrier Mix,Tricolor,27/9/2015 12:36,,Noel,Offsite,Adoption,Neutered Male
3,months,3.00,A719825,Dog,Chihuahua Shorthair/Jack Russell Terrier,Red/White,2/2/2016 12:18,,Lacy,,Adoption,Spayed Female
8,months,8.00,A702496,Dog,Basset Hound Mix,Black/White,18/5/2015 18:22,,Murphy,,Adoption,Neutered Male
6,months,6.00,A675538,Dog,Beagle,Orange/White,9/4/2014 16:16,,Copper,Partner,Transfer,Neutered Male
4,months,4.00,A720371,Dog,Anatol Shepherd/Labrador Retriever,Buff,15/2/2016 0:00,,Moose,Partner,Transfer,Neutered Male
5,months,5.00,A707310,Dog,Chihuahua Longhair Mix,Brown,13/8/2015 13:26,,Legs,Partner,Transfer,Neutered Male
6,months,6.00,A693315,Dog,Chihuahua Shorthair/Yorkshire Terrier,Black/Brown,7/12/2014 18:25,,Piper,,Adoption,Spayed Female
10,months,10.00,A683712,Dog,Dachshund Wirehair/Chihuahua Longhair,Gray/White,21/7/2014 13:07,,,Partner,Transfer,Spayed Female
7,months,7.00,A684531,Dog,Chow Chow/Australian Cattle Dog,White/Red,2/8/2014 11:58,,,Partner,Transfer,Intact Male
2,months,2.00,A672237,Dog,Boxer/Catahoula,Red/White,24/2/2014 14:28,,Tina,,Adoption,Spayed Female
3,months,3.00,A702743,Dog,Labrador Retriever Mix,Black/White,24/6/2015 18:17,,Jackson,,Adoption,Neutered Male
6,months,6.00,A720862,Dog,Labrador Retriever Mix,Black/White,16/2/2016 16:59,,Cerberus,,Return_to_owner,Neutered Male
6,months,6.00,A686225,Dog,Labrador Retriever/Dalmatian,White/Brown,6/9/2014 17:58,,Shiner,,Adoption,Neutered Male
7,months,7.00,A683996,Dog,Labrador Retriever,Yellow,25/7/2014 16:43,,,Partner,Transfer,Neutered Male
2,months,2.00,A705590,Dog,Australian Shepherd/Labrador Retriever,Black Brindle,27/6/2015 13:19,,,,Adoption,Neutered Male
2,months,2.00,A713201,Dog,Australian Cattle Dog Mix,Black/White,7/10/2015 18:16,,,,Adoption,Spayed Female
10,months,10.00,A693414,Dog,Carolina Dog Mix,Tan/Black,20/12/2014 13:06,,,,Adoption,Spayed Female
2,months,2.00,A685734,Dog,Labrador Retriever Mix,Brown/White,17/8/2014 17:21,,,,Adoption,Spayed Female
6,months,6.00,A681294,Dog,American Staffordshire Terrier Mix,Brown/White,26/6/2014 12:13,,Bumper,Partner,Transfer,Neutered Male
8,months,8.00,A668674,Dog,Labrador Retriever Mix,Brown/White,27/12/2013 17:50,,Ernie,Aggressive,Euthanasia,Neutered Male
10,months,10.00,A679029,Dog,Chihuahua Longhair/Cairn Terrier,Black/Tan,15/5/2014 15:54,,,Suffering,Euthanasia,Intact Male
6,months,6.00,A715083,Dog,Cairn Terrier Mix,Brown/Black,3/11/2015 18:27,,Daisy,,Return_to_owner,Spayed Female
9,months,9.00,A702676,Dog,Australian Cattle Dog Mix,Tricolor,27/12/2015 16:52,,Sage,Partner,Transfer,Spayed Female
2,months,2.00,A669185,Dog,Labrador Retriever Mix,Tan/White,18/12/2013 18:27,,,,Adoption,Spayed Female
6,months,6.00,A680404,Dog,Labrador Retriever/Australian Kelpie,Tricolor,8/6/2014 17:12,,Toby,,Adoption,Neutered Male
7,months,7.00,A673490,Dog,Chihuahua Shorthair Mix,Black/Brown,1/3/2014 17:29,,Charlie,,Adoption,Neutered Male
2,months,2.00,A705434,Dog,Dachshund Mix,Tricolor,10/7/2015 17:34,,,Foster,Adoption,Spayed Female
5,months,5.00,A676292,Dog,Miniature Pinscher/Chihuahua Shorthair,Black/Tan,8/4/2014 15:29,,Blacky,Partner,Transfer,Intact Male
10,months,10.00,A714181,Dog,Australian Cattle Dog/Labrador Retriever,Tan/White,2/11/2015 16:54,,Patricia,Partner,Transfer,Spayed Female
6,months,6.00,A697287,Dog,Blue Lacy Mix,Blue/White,26/2/2015 18:06,,Misha,,Adoption,Spayed Female
2,months,2.00,A712044,Dog,German Shepherd/Labrador Retriever,Red/Black,22/9/2015 18:09,,Owen,,Adoption,Neutered Male
2,months,2.00,A670646,Dog,Bernese Mountain Dog Mix,Black/White,15/1/2014 13:11,,Beethoven,,Return_to_owner,Spayed Female
2,months,2.00,A719496,Dog,Shih Tzu Mix,White/Brown,22/1/2016 11:32,,Cate,Partner,Transfer,Intact Female
5,months,5.00,A681193,Dog,Labrador Retriever Mix,Black/White,19/6/2014 16:56,,,Partner,Transfer,Intact Female
11,months,11.00,A690778,Dog,Dachshund/Chihuahua Shorthair,Black/Tan,26/10/2014 15:37,,Mcqueen,,Return_to_owner,Neutered Male
3,months,3.00,A680609,Dog,Chihuahua Shorthair Mix,White/Tan,7/7/2014 12:00,,Rocko,,Adoption,Neutered Male
9,months,9.00,A696485,Dog,Blue Lacy Mix,Blue/White,12/2/2015 14:42,,Imelda,,Adoption,Spayed Female
6,months,6.00,A706953,Dog,Labrador Retriever Mix,Yellow,6/7/2015 11:33,,,Medical,Euthanasia,Intact Female
3,months,3.00,A698849,Dog,Redbone Hound Mix,Sable/Red,16/5/2015 12:18,,Hero,,Adoption,Neutered Male
2,months,2.00,A685730,Dog,Labrador Retriever Mix,Black/White,17/8/2014 17:29,,Willie,,Adoption,Neutered Male
4,months,4.00,A663967,Dog,American Bulldog Mix,White/Brown Brindle,15/1/2014 12:25,,,Foster,Adoption,Spayed Female
7,months,7.00,A716346,Dog,Australian Cattle Dog/Bull Terrier,Red/White,22/11/2015 15:06,,Tyson,Partner,Transfer,Neutered Male
3,months,3.00,A666484,Dog,Border Collie Mix,Black/White,2/11/2013 11:26,,,Partner,Transfer,Intact Male
11,months,11.00,A672177,Dog,Chihuahua Shorthair Mix,Black,9/2/2014 17:33,,Winston,,Adoption,Neutered Male
2,months,2.00,A705805,Dog,Labrador Retriever Mix,Black/White,24/6/2015 15:15,,,Partner,Transfer,Intact Female
5,months,5.00,A672858,Dog,Boxer Mix,Black/White,25/2/2014 18:23,,Tessa,Partner,Transfer,Spayed Female
2,months,2.00,A687376,Dog,Australian Cattle Dog Mix,Black/White,8/9/2014 18:26,,Jones,,Adoption,Neutered Male
2,months,2.00,A696879,Dog,Bruss Griffon Mix,Brown,13/2/2015 18:59,,Pooney,Partner,Transfer,Intact Female
2,months,2.00,A720106,Dog,Cairn Terrier Mix,Black/Tan,2/2/2016 19:06,,,Partner,Transfer,Intact Female
4,months,4.00,A684693,Dog,Manchester Terrier Mix,Black/Tan,31/7/2014 17:19,,Vicente,,Adoption,Neutered Male
2,months,2.00,A707292,Dog,Chihuahua Longhair Mix,Tricolor/Brown,14/8/2015 13:29,,Bella,Foster,Adoption,Spayed Female
10,months,10.00,A686142,Dog,Great Dane/Labrador Retriever,Black/White,25/3/2015 18:10,,Luka,,Return_to_owner,Neutered Male
11,months,11.00,A659414,Dog,Chihuahua Shorthair Mix,Brown,5/3/2014 17:58,,Ginger,,Adoption,Spayed Female
5,months,5.00,A664178,Dog,Labrador Retriever/Basset Hound,Tan,6/10/2013 13:38,,,Partner,Transfer,Intact Female
3,months,3.00,A676919,Dog,Chihuahua Shorthair Mix,Tan/White,17/4/2014 13:39,,Suca,Partner,Transfer,Intact Female
5,months,5.00,A682343,Dog,Chihuahua Shorthair/Dachshund,Black/Tan,15/8/2014 18:58,,Lulu,Foster,Adoption,Spayed Female
5,months,5.00,A708404,Dog,Pit Bull Mix,Blue,31/7/2015 14:33,,,Partner,Transfer,Intact Male
2,months,2.00,A682324,Dog,Norwich Terrier Mix,Red,30/6/2014 18:23,,,,Adoption,Spayed Female
6,months,6.00,A719555,Dog,Podengo Pequeno Mix,Brown/White,24/1/2016 18:11,,Pinto,,Return_to_owner,Neutered Male
6,months,6.00,A677221,Dog,Labrador Retriever/Catahoula,White/Brown,2/5/2014 11:31,,,,Adoption,Spayed Female
3,months,3.00,A715671,Dog,Chihuahua Shorthair Mix,Chocolate/Tan,15/11/2015 14:17,,Maverick,Partner,Transfer,Neutered Male
9,months,9.00,A692298,Dog,Staffordshire Mix,Yellow Brindle/White,7/3/2015 16:23,,Penny,,Adoption,Spayed Female
2,months,2.00,A681587,Dog,Australian Shepherd/Plott Hound,Brown Brindle/White,22/6/2014 17:31,,,,Adoption,Spayed Female
2,months,2.00,A720447,Dog,Pointer Mix,Black/White,13/2/2016 12:46,,Doc,,Adoption,Neutered Male
5,months,5.00,A667958,Dog,Pointer Mix,White/Brown,29/11/2013 13:55,,,Partner,Transfer,Intact Female
2,months,2.00,A677679,Dog,Chihuahua Shorthair/Pomeranian,Black,26/5/2014 19:10,,Kash,Foster,Adoption,Neutered Male
10,months,10.00,A712937,Dog,Great Pyrenees Mix,White/Tricolor,4/10/2015 17:44,,Artemis,,Adoption,Spayed Female
6,months,6.00,A716572,Dog,Golden Retriever Mix,Red,22/11/2015 15:39,,Hydro,Partner,Transfer,Intact Male
2,months,2.00,A704245,Dog,Black Mouth Cur Mix,Tan/White,7/6/2015 18:21,,,,Adoption,Spayed Female
10,months,10.00,A717420,Dog,Labrador Retriever Mix,Yellow,19/12/2015 16:13,,Marley,Partner,Transfer,Neutered Male
2,months,2.00,A699047,Dog,Chihuahua Shorthair Mix,Black/White,21/3/2015 18:40,,,Medical,Euthanasia,Unknown
3,months,3.00,A718982,Dog,Great Pyrenees/Collie Rough,Tan/White,14/1/2016 18:56,,Indy,,Adoption,Neutered Male
10,months,10.00,A684502,Dog,Pug Mix,Tan,2/8/2014 13:09,,Chin-Ston,,Adoption,Neutered Male
2,months,2.00,A705453,Dog,Chihuahua Shorthair/Yorkshire Terrier,Tan/White,21/6/2015 17:30,,Susan B,,Adoption,Spayed Female
10,months,10.00,A713552,Dog,Pit Bull Mix,Blue/White,27/10/2015 15:01,,Prince,Partner,Transfer,Intact Male
6,months,6.00,A666548,Dog,Australian Cattle Dog Mix,Red Tick,10/11/2013 17:05,,Rusty,,Adoption,Neutered Male
2,months,2.00,A711212,Dog,German Shorthair Pointer Mix,Black/White,7/9/2015 17:45,,,,Adoption,Spayed Female
2,months,2.00,A703432,Dog,Great Pyrenees/Border Collie,White/Black,28/5/2015 18:19,,Lancelot,,Adoption,Neutered Male
8,months,8.00,A716502,Dog,Chihuahua Shorthair Mix,White/Black,25/11/2015 12:10,,Leo,Partner,Transfer,Intact Male
10,months,10.00,A693984,Dog,Belgian Malinois Mix,Tan/Black,22/12/2014 17:20,,,Partner,Transfer,Neutered Male
2,months,2.00,A689539,Dog,Catahoula Mix,Brown/White,9/10/2014 19:17,,,,Adoption,Spayed Female
2,months,2.00,A671279,Dog,Catahoula Mix,White/Tan,4/2/2014 14:28,,Preston,Partner,Transfer,Neutered Male
11,months,11.00,A667881,Dog,Dachshund/Miniature Pinscher,Black/Tan,30/11/2013 19:13,,,,Adoption,Neutered Male
10,months,10.00,A688985,Dog,German Shorthair Pointer Mix,Chocolate/White,12/10/2014 14:18,,Chester,,Adoption,Neutered Male
3,months,3.00,A678591,Dog,Cardigan Welsh Corgi Mix,Tricolor,7/6/2014 15:25,,Parker,,Adoption,Spayed Female
5,months,5.00,A690132,Dog,Chihuahua Shorthair Mix,Black/Tan,19/10/2014 18:34,,Pocky,,Adoption,Neutered Male
2,months,2.00,A718750,Dog,Labrador Retriever/Great Pyrenees,Black/White,10/1/2016 17:40,,Lucy,,Adoption,Spayed Female
2,months,2.00,A704262,Dog,Labrador Retriever Mix,Blue,7/6/2015 18:55,,,,Adoption,Spayed Female
7,months,7.00,A677043,Dog,Border Collie Mix,Tricolor/White,24/4/2014 15:22,,Tilly May,Partner,Transfer,Intact Female
5,months,5.00,A664176,Dog,Labrador Retriever/Basset Hound,Black,6/10/2013 13:37,,,Partner,Transfer,Intact Female
8,months,8.00,A696806,Dog,Dachshund Mix,Brown/White,17/2/2015 19:02,,Davis,,Adoption,Neutered Male
10,months,10.00,A693709,Dog,Pointer Mix,Brown/White,29/12/2014 14:08,,Roxy,,Adoption,Spayed Female
2,months,2.00,A687963,Dog,Australian Cattle Dog/Pit Bull,Black/White,29/9/2014 16:53,,,,Adoption,Spayed Female
2,months,2.00,A686416,Dog,Labrador Retriever/Great Dane,Black/White,30/8/2014 17:16,,Lady,,Adoption,Spayed Female
4,months,4.00,A666170,Dog,Chihuahua Shorthair Mix,Black/White,3/11/2013 17:44,,,,Adoption,Spayed Female
8,months,8.00,A713762,Dog,Queensland Heeler Mix,Black/Blue Tick,19/10/2015 17:35,,Reno,,Adoption,Neutered Male
3,months,3.00,A694853,Dog,Pit Bull/Labrador Retriever,Brown Brindle,5/1/2015 18:17,,,In Kennel,Died,Intact Female
8,months,8.00,A713521,Dog,Labrador Retriever/German Shepherd,Brown/White,12/10/2015 12:15,,Pluto,Partner,Transfer,Intact Male
5,months,5.00,A695604,Dog,Chihuahua Shorthair Mix,Brown/White,22/1/2015 18:49,,Riley,,Return_to_owner,Neutered Male
4,months,4.00,A675053,Dog,Labrador Retriever Mix,Tan,26/3/2014 17:36,,Peanut,,Adoption,Neutered Male
3,months,3.00,A701784,Dog,Pit Bull Mix,Brown Brindle/White,8/5/2015 17:21,,Bailey,,Adoption,Spayed Female
2,months,2.00,A711403,Dog,Chihuahua Shorthair Mix,Tan/White,10/9/2015 15:45,,Annie,,Adoption,Spayed Female
3,months,3.00,A681864,Dog,Chihuahua Shorthair Mix,Tan/White,26/6/2014 8:57,,Raton,Partner,Transfer,Neutered Male
6,months,6.00,A715141,Dog,Neapolitan Mastiff Mix,Fawn,10/12/2015 16:50,,Crunch,,Return_to_owner,Neutered Male
2,months,2.00,A717006,Dog,Plott Hound Mix,Brown Brindle/White,6/12/2015 14:02,,,Partner,Transfer,Neutered Male
5,months,5.00,A697916,Dog,Dutch Shepherd Mix,Tricolor,7/3/2015 12:23,,Fritzy,Partner,Transfer,Intact Female
6,months,6.00,A686021,Dog,Pit Bull Mix,Blue/White,20/8/2014 15:33,,Stanley,Suffering,Euthanasia,Intact Male
11,months,11.00,A684816,Dog,Chihuahua Shorthair/Pug,Brown/Black,3/9/2014 14:53,,Tejota,Partner,Transfer,Neutered Male
5,months,5.00,A687394,Dog,Cardigan Welsh Corgi/Cocker Spaniel,Black/Brown,8/9/2014 18:04,,,,Adoption,Neutered Male
3,months,3.00,A700551,Dog,Pointer/Pit Bull,Blue/White,30/4/2015 15:24,,Jasmine,,Adoption,Spayed Female
2,months,2.00,A668229,Dog,Australian Shepherd Mix,White/Brown,7/1/2014 11:39,,,Foster,Adoption,Spayed Female
10,months,10.00,A692560,Dog,Chihuahua Shorthair Mix,Brown Brindle,29/11/2014 18:13,,Eva,,Adoption,Spayed Female
3,months,3.00,A703320,Dog,Catahoula Mix,White/Blue,9/6/2015 17:38,,Remus,,Adoption,Neutered Male
7,months,7.00,A668784,Dog,Staffordshire Mix,Black/White,13/12/2013 16:14,,,Partner,Transfer,Intact Male
2,months,2.00,A711972,Dog,Collie Smooth Mix,Brown/White,16/9/2015 11:12,,,Partner,Transfer,Intact Male
5,months,5.00,A675663,Dog,Pit Bull Mix,Blue/White,5/4/2014 13:54,,,Partner,Transfer,Intact Female
5,months,5.00,A696481,Dog,Dachshund Mix,Black/Tan,9/2/2015 18:00,,,Partner,Transfer,Spayed Female
2,months,2.00,A668742,Dog,Jack Russell Terrier Mix,White/Buff,29/12/2013 18:29,,,Foster,Adoption,Spayed Female
2,months,2.00,A687657,Dog,Pit Bull Mix,Tricolor,9/9/2014 14:28,,,Partner,Transfer,Intact Female
8,months,8.00,A686773,Dog,Black/Tan Hound Mix,Black/Tan,28/8/2014 17:36,,Copper,,Return_to_owner,Neutered Male
6,months,6.00,A696097,Dog,Cairn Terrier Mix,White,2/2/2015 17:03,,Zu Zu,,Adoption,Spayed Female
5,months,5.00,A701701,Dog,Miniature Poodle/Cocker Spaniel,Gold,21/5/2015 0:00,,Cooper,Partner,Transfer,Intact Male
2,months,2.00,A704330,Dog,German Shepherd Mix,Tan/Black,9/6/2015 11:46,,Cassy,,Adoption,Spayed Female
5,months,5.00,A716999,Dog,Australian Cattle Dog Mix,Blue Tick,7/12/2015 11:58,,Jingle,,Adoption,Spayed Female
3,months,3.00,A661612,Dog,Chihuahua Shorthair Mix,White/Buff,7/10/2013 15:49,,,Foster,Adoption,Neutered Male
4,months,4.00,A698823,Dog,Labrador Retriever Mix,Yellow,22/3/2015 18:42,,Nala,,Adoption,Spayed Female
7,months,7.00,A683757,Dog,Pit Bull Mix,White/Tan,2/8/2014 18:07,,Daisy,,Adoption,Spayed Female
2,months,2.00,A679690,Dog,Golden Retriever Mix,Gold,24/5/2014 18:53,,,Partner,Transfer,Intact Male
3,months,3.00,A687081,Dog,Manchester Terrier Mix,Tricolor,4/9/2014 18:05,,Chico,,Return_to_owner,Neutered Male
9,months,9.00,A692159,Dog,Labrador Retriever Mix,Black,21/12/2014 17:30,,Karma,Foster,Adoption,Spayed Female
2,months,2.00,A702555,Dog,Australian Shepherd Mix,Tricolor,13/6/2015 17:21,,,Foster,Adoption,Spayed Female
10,months,10.00,A665356,Dog,Yorkshire Terrier/Cairn Terrier,Tan/White,21/10/2013 13:38,,,Partner,Transfer,Spayed Female
8,months,8.00,A699135,Dog,Catahoula Mix,Black/White,26/3/2015 15:41,,,Partner,Transfer,Intact Male
10,months,10.00,A696846,Dog,German Shepherd Mix,Black/Tan,13/2/2015 13:46,,Capo,,Return_to_owner,Intact Male
2,months,2.00,A666725,Dog,Pointer/Anatol Shepherd,White/Brown,11/11/2013 19:14,,,,Adoption,Neutered Male
4,months,4.00,A664043,Dog,Chihuahua Shorthair Mix,White,5/10/2013 12:09,,Muneca,Partner,Transfer,Intact Female
8,months,8.00,A686010,Dog,Anatol Shepherd Mix,Sable/White,3/11/2014 12:51,,Appa,,Return_to_owner,Intact Male
2,months,2.00,A713633,Dog,Dachshund Mix,Sable,13/10/2015 18:31,,,,Adoption,Neutered Male
3,months,3.00,A698685,Dog,Great Pyrenees Mix,Brown Brindle/White,24/3/2015 15:24,,Chelsea,,Adoption,Spayed Female
10,months,10.00,A720014,Dog,Anatol Shepherd Mix,Tan/White,7/2/2016 0:00,,Rembrandt,Partner,Transfer,Intact Male
2,months,2.00,A697846,Dog,Chihuahua Shorthair Mix,Black/Tan,5/3/2015 13:21,,Sven,Partner,Transfer,Intact Male
6,months,6.00,A674350,Dog,Chihuahua Shorthair/Dachshund,Tan,14/3/2014 10:02,,Mary,,Adoption,Spayed Female
2,months,2.00,A666509,Dog,Labrador Retriever Mix,Yellow/White,9/11/2013 12:39,,Angie,,Adoption,Spayed Female
2,months,2.00,A677290,Dog,Beagle Mix,Brown/White,23/4/2014 12:01,,,Partner,Transfer,Intact Female
2,months,2.00,A687661,Dog,Pit Bull Mix,Black,9/9/2014 14:30,,,Partner,Transfer,Intact Female
3,months,3.00,A696512,Dog,Dachshund Mix,Brown,11/2/2015 15:09,,Melinda,,Adoption,Spayed Female
4,months,4.00,A716189,Dog,Dachshund Mix,Black/Tan,20/11/2015 14:23,,,Partner,Transfer,Intact Male
3,months,3.00,A709061,Dog,Labrador Retriever Mix,Chocolate,12/9/2015 13:20,,Coco Puffs,,Adoption,Spayed Female
10,months,10.00,A688378,Dog,Australian Kelpie Mix,Black/Tan,13/11/2014 15:04,,Roxie,,Return_to_owner,Spayed Female
6,months,6.00,A702739,Dog,Plott Hound Mix,Brown Brindle/White,27/5/2015 14:18,,Vitani,Partner,Transfer,Spayed Female
8,months,8.00,A689081,Dog,Australian Cattle Dog Mix,Red Merle,4/10/2014 17:18,,Becca,,Adoption,Spayed Female
10,months,10.00,A666187,Dog,Australian Kelpie/Shiba Inu,Tricolor,2/11/2013 17:52,,Foster,,Adoption,Neutered Male
7,months,7.00,A711384,Dog,Siberian Husky/German Shepherd,Brown Merle,17/9/2015 19:42,,Boss,,Return_to_owner,Neutered Male
4,months,4.00,A667364,Dog,Dachshund Mix,Red,23/11/2013 11:03,,Chief,Partner,Transfer,Neutered Male
3,months,3.00,A680507,Dog,Chihuahua Shorthair Mix,Brown/White,7/6/2014 17:09,,Tukufu,,Adoption,Neutered Male
3,months,3.00,A708616,Dog,German Shepherd Mix,Black/Tan,3/8/2015 11:33,,Hilda,Partner,Transfer,Intact Female
3,months,3.00,A714478,Dog,Siberian Husky Mix,Black/Tricolor,23/10/2015 18:02,,,Partner,Transfer,Intact Female
2,months,2.00,A702911,Dog,Anatol Shepherd,Tan,25/5/2015 14:40,,Bertha,Partner,Transfer,Spayed Female
7,months,7.00,A674769,Dog,Pit Bull Mix,Blue/White,21/3/2014 18:27,,,,Adoption,Neutered Male
4,months,4.00,A689722,Dog,Chihuahua Shorthair/Dachshund,Black/Brown,7/11/2014 17:22,,Tulip,Foster,Adoption,Spayed Female
3,months,3.00,A705379,Dog,Maltese/Miniature Poodle,White,10/7/2015 15:02,,Belle,Foster,Adoption,Spayed Female
3,months,3.00,A688663,Dog,Labrador Retriever Mix,Yellow,25/9/2014 16:21,,,Partner,Transfer,Intact Female
2,months,2.00,A700700,Dog,Labrador Retriever Mix,Black/White,22/4/2015 18:22,,,,Adoption,Spayed Female
10,months,10.00,A679481,Dog,Black Mouth Cur Mix,Brown/Black,5/1/2015 15:20,,Max,,Adoption,Neutered Male
2,months,2.00,A694664,Dog,German Shepherd Mix,Black/Tan,6/1/2015 11:38,,Rex,,Return_to_owner,Neutered Male
10,months,10.00,A672385,Dog,German Shepherd Mix,Black/Tan,10/2/2014 18:51,,Stella,,Return_to_owner,Spayed Female
4,months,4.00,A684738,Dog,Australian Shepherd Mix,White/Brown,30/7/2014 17:43,,,Partner,Transfer,Intact Female
2,months,2.00,A667317,Dog,Border Collie/Labrador Retriever,Black/White,20/11/2013 18:42,,,,Adoption,Neutered Male
5,months,5.00,A715204,Dog,Great Pyrenees/Australian Shepherd,Tricolor/White,7/11/2015 16:49,,Pancake,Partner,Transfer,Intact Male
2,months,2.00,A672185,Dog,Chihuahua Shorthair/Jack Russell Terrier,Tan,23/2/2014 15:19,,Babs,Foster,Adoption,Spayed Female
3,months,3.00,A685877,Dog,Labrador Retriever Mix,Cream,17/8/2014 11:41,,Baux,,Adoption,Intact Male
4,months,4.00,A701390,Dog,Toy Fox Terrier/Dachshund,Red/White,2/5/2015 18:20,,,,Adoption,Spayed Female
2,months,2.00,A717474,Dog,Mastiff/Chinese Sharpei,Black/White,13/12/2015 12:04,,,,Adoption,Spayed Female
3,months,3.00,A697456,Dog,Chihuahua Shorthair Mix,Tan,28/2/2015 17:46,,Duke,,Adoption,Neutered Male
4,months,4.00,A703389,Dog,Labrador Retriever Mix,Black/White,24/6/2015 19:08,,Caleb,,Adoption,Neutered Male
10,months,10.00,A683017,Dog,Chihuahua Shorthair/Cardigan Welsh Corgi,Tan/White,10/7/2014 17:16,,,,Adoption,Neutered Male
2,months,2.00,A671642,Dog,Black Mouth Cur Mix,Tan/Black,2/2/2014 17:53,,Chuck,,Adoption,Neutered Male
8,months,8.00,A688111,Dog,Dachshund,Red,19/9/2014 12:51,,,Partner,Transfer,Neutered Male
3,months,3.00,A683701,Dog,Australian Cattle Dog Mix,Brown/White,18/7/2014 14:26,,,Partner,Transfer,Intact Male
2,months,2.00,A704537,Dog,Labrador Retriever Mix,Black/White,17/6/2015 17:29,,Morty,,Adoption,Neutered Male
2,months,2.00,A685446,Dog,German Shepherd Mix,Brown/White,11/8/2014 18:05,,Roxy,,Adoption,Spayed Female
2,months,2.00,A698126,Dog,Redbone Hound Mix,Red/White,10/3/2015 16:39,,,,Adoption,Neutered Male
2,months,2.00,A673359,Dog,Labrador Retriever/Pit Bull,Tan,23/2/2014 16:17,,,Rabies Risk,Euthanasia,Intact Female
2,months,2.00,A695164,Dog,German Shepherd/Labrador Retriever,Brown/Black,14/1/2015 18:39,,,,Adoption,Spayed Female
2,months,2.00,A703115,Dog,Cardigan Welsh Corgi/Australian Cattle Dog,Red/Black,24/5/2015 18:57,,,,Adoption,Spayed Female
10,months,10.00,A698916,Dog,Chihuahua Longhair/Pomeranian,Black,23/3/2015 17:39,,,,Adoption,Spayed Female
6,months,6.00,A683832,Dog,Bulldog Mix,Tricolor,12/10/2014 15:25,,Zoey,,Adoption,Spayed Female
2,months,2.00,A694043,Dog,Labrador Retriever/Pit Bull,Black,23/12/2014 17:23,,Otto,,Adoption,Neutered Male
6,months,6.00,A672541,Dog,Labrador Retriever Mix,Chocolate,18/2/2014 19:19,,Truffle,,Adoption,Spayed Female
9,months,9.00,A706631,Dog,Dachshund/Chihuahua Shorthair,Tricolor,21/11/2015 14:18,,Kahri,,Adoption,Intact Female
6,months,6.00,A715642,Dog,Pit Bull,White,14/11/2015 11:18,,Paloma,,Adoption,Spayed Female
6,months,6.00,A706253,Dog,Boxer Mix,Brown,30/6/2015 16:46,,,,Adoption,Spayed Female
5,months,5.00,A673539,Dog,Australian Kelpie,Brown/White,3/3/2014 15:52,,,Partner,Transfer,Neutered Male
2,months,2.00,A700604,Dog,Black Mouth Cur Mix,Brown/White,18/4/2015 18:49,,,,Adoption,Neutered Male
5,months,5.00,A673905,Dog,Great Pyrenees Mix,White/Tan,5/3/2014 18:25,,Jax,,Return_to_owner,Intact Male
2,months,2.00,A681503,Dog,Australian Shepherd/Labrador Retriever,Sable/White,22/6/2014 17:06,,Louie,Partner,Transfer,Neutered Male
2,months,2.00,A711116,Dog,Black Mouth Cur/Catahoula,Tan/White,7/9/2015 17:14,,Ginger,,Adoption,Spayed Female
2,months,2.00,A674857,Dog,Chihuahua Shorthair/Cairn Terrier,Brown,30/3/2014 17:51,,B.J.,,Adoption,Neutered Male
4,months,4.00,A709100,Dog,Miniature Pinscher Mix,Black/Brown,8/8/2015 17:50,,,,Adoption,Spayed Female
